"","cuenca","year","month","pp_mean"
"523",104,2014,7,380.433790794
"524",104,2014,8,264.674598661917
"525",104,2014,9,281.541705345658
"526",104,2014,10,204.548499830694
"527",104,2014,11,105.076521686183
"528",104,2014,12,89.1111045165133
"529",105,2004,1,27.858720274725
"530",105,2004,2,48.328108775825
"531",105,2004,3,111.357556993475
"532",105,2004,4,493.58831273398
"533",105,2004,5,39.6208167535625
"534",105,2004,6,619.50606666415
"535",105,2004,7,231.76531389515
"536",105,2004,8,155.51065881275
"537",105,2004,9,206.65940577375
"538",105,2004,10,225.215730636025
"539",105,2004,11,110.734695258202
"540",105,2004,12,138.997897354844
"541",105,2005,1,90.5259573638572
"542",105,2005,2,41.1944639154021
"543",105,2005,3,193.17197729329
"544",105,2005,4,146.174540765618
"545",105,2005,5,662.372779025
"546",105,2005,6,447.071715752425
"547",105,2005,7,199.694801484157
"548",105,2005,8,289.89075279498
"549",105,2005,9,67.697615411775
"550",105,2005,10,110.471348477783
"551",105,2005,11,317.854397527291
"552",105,2005,12,62.768664834367
"553",105,2006,1,240.846366977075
"554",105,2006,2,67.24447124965
"555",105,2006,3,151.78873817966
"556",105,2006,4,217.96671165414
"557",105,2006,5,202.471564915726
"558",105,2006,6,445.2008669162
"559",105,2006,7,530.888699294025
"560",105,2006,8,242.978914616803
"561",105,2006,9,152.9465775285
"562",105,2006,10,214.632609986232
"563",105,2006,11,101.27073869557
"564",105,2006,12,289.025408084803
"565",105,2007,1,26.03269392925
"566",105,2007,2,71.7430282534619
"567",105,2007,3,58.306177816125
"568",105,2007,4,195.164125833492
"569",105,2007,5,103.6037503439
"570",105,2007,6,263.860434373575
"571",105,2007,7,286.69560275973
"572",105,2007,8,158.006362414875
"573",105,2007,9,212.543215025193
"574",105,2007,10,264.51246245519
"575",105,2007,11,52.1864347435
"576",105,2007,12,77.0187231279071
"577",105,2008,1,73.2320069645
"578",105,2008,2,38.5152387179434
"579",105,2008,3,65.0562042764275
"580",105,2008,4,187.20272286375
"581",105,2008,5,361.93108499115
"582",105,2008,6,261.8852774904
"583",105,2008,7,406.199829791
"584",105,2008,8,464.819411641475
"585",105,2008,9,53.96737807673
"586",105,2008,10,93.8554712495812
"587",105,2008,11,179.750765585553
"588",105,2008,12,45.36172381515
"589",105,2009,1,40.37542934055
"590",105,2009,2,79.91633183315
"591",105,2009,3,100.012969949252
"592",105,2009,4,213.036636588674
"593",105,2009,5,455.445853240287
"594",105,2009,6,248.045272745075
"595",105,2009,7,168.076274322325
"596",105,2009,8,541.968147390775
"597",105,2009,9,108.222904018675
"598",105,2009,10,334.132490631468
"599",105,2009,11,301.57386382871
"600",105,2009,12,167.8478993285
"601",105,2010,1,87.7484951806475
"602",105,2010,2,140.30806345015
"603",105,2010,3,103.94699537166
"604",105,2010,4,130.711305856127
"605",105,2010,5,162.238275551423
"606",105,2010,6,418.201201541678
"607",105,2010,7,246.620719740042
"608",105,2010,8,322.817292397225
"609",105,2010,9,78.2568085135495
"610",105,2010,10,101.795049843898
"611",105,2010,11,158.626269326825
"612",105,2010,12,181.219162937301
"613",105,2011,1,132.616690809775
"614",105,2011,2,56.0125048969972
"615",105,2011,3,152.776464987177
"616",105,2011,4,190.621670897682
"617",105,2011,5,138.20113139195
"618",105,2011,6,266.2365390832
"619",105,2011,7,339.23291195694
"620",105,2011,8,294.89230978315
"621",105,2011,9,263.19886788675
"622",105,2011,10,41.3520889438358
"623",105,2011,11,142.710342900227
"624",105,2011,12,55.09200980877
"625",105,2012,1,182.9484816315
"626",105,2012,2,195.671792967707
"627",105,2012,3,55.0237609685554
"628",105,2012,4,99.8756574433923
"629",105,2012,5,408.4960888954
"630",105,2012,6,429.277242518249
"631",105,2012,7,207.126291847607
"632",105,2012,8,243.469142565459
"633",105,2012,9,151.0460599625
"634",105,2012,10,75.691782393022
"635",105,2012,11,48.56246263675
"636",105,2012,12,400.125885472625
"637",105,2013,1,63.58410268
"638",105,2013,2,144.0526571114
"639",105,2013,3,105.923843024
"640",105,2013,4,135.73180322175
"641",105,2013,5,368.14551077215
"642",105,2013,6,346.287887392615
"643",105,2013,7,281.79524631829
"644",105,2013,8,447.51352071
"645",105,2013,9,277.548025943975
"646",105,2013,10,65.068245680345
"647",105,2013,11,105.0859221696
"648",105,2013,12,65.101283339
"649",105,2014,1,132.006915732775
"650",105,2014,2,82.9698348879
"651",105,2014,3,136.2380207075
"652",105,2014,4,171.365899369942
"653",105,2014,5,279.987821480015
"654",105,2014,6,315.353533954075
"655",105,2014,7,302.44144040215
"656",105,2014,8,267.462434920915
"657",105,2014,9,247.71860023325
"658",105,2014,10,219.017343682815
"659",105,2014,11,116.035347069317
"660",105,2014,12,65.9971399798292
"661",106,2004,1,147.485226496
"662",106,2004,2,84.478041629
"663",106,2004,3,260.84444437
"664",106,2004,4,467.7637994
"665",106,2004,5,90.04586673
"666",106,2004,6,588.82394457
"667",106,2004,7,308.6222528
"668",106,2004,8,285.9369432
"669",106,2004,9,321.4968647
"670",106,2004,10,401.7610648
"671",106,2004,11,176.07608087
"672",106,2004,12,342.04502931
"673",106,2005,1,235.67605258
"674",106,2005,2,37.35376435
"675",106,2005,3,350.4782388
"676",106,2005,4,284.523367265
"677",106,2005,5,586.0443031
"678",106,2005,6,478.170935547
"679",106,2005,7,274.6626747
"680",106,2005,8,319.80206212
"681",106,2005,9,183.5969483
"682",106,2005,10,201.8914569
"683",106,2005,11,417.5383297
"684",106,2005,12,87.07956594
"685",106,2006,1,313.337476735
"686",106,2006,2,154.89617369
"687",106,2006,3,293.3765356
"688",106,2006,4,329.24105226
