"","cuenca","year","month","pp_mes"
"2224",47,1996,4,29.2693897034692
"2225",47,1996,5,1.71709601083385
"2226",47,1996,6,32.3694862815213
"2227",47,1996,7,15.7551192258769
"2228",47,1996,8,83.8868667432846
"2229",47,1996,9,11.4957525409315
"2230",47,1996,10,5.52098030585292
"2231",47,1996,11,0.248161529107692
"2232",47,1996,12,1.39640422763385
"2233",47,1997,1,3.84425982979538
"2234",47,1997,2,1.16366953242362
"2235",47,1997,3,3.07262172734338
"2236",47,1997,4,0
"2237",47,1997,5,45.8697772157708
"2238",47,1997,6,393.632242741269
"2239",47,1997,7,38.2306893182
"2240",47,1997,8,158.067651075909
"2241",47,1997,9,41.0034031915105
"2242",47,1997,10,56.4185209153455
"2243",47,1997,11,4.53135183592154
"2244",47,1997,12,2.89822370538462
"2245",47,1998,1,0
"2246",47,1998,2,13.5887285724346
"2247",47,1998,3,6.5626389261638
"2248",47,1998,4,38.8831135735
"2249",47,1998,5,9.79794262335
"2250",47,1998,6,32.8551959649112
"2251",47,1998,7,0.609370334453846
"2252",47,1998,8,1.07609194511538
"2253",47,1998,9,10.4582111749288
"2254",47,1998,10,0
"2255",47,1998,11,0
"2256",47,1998,12,0.522025383449231
"2257",47,1999,1,6.59833189290915
"2258",47,1999,2,0.0183267711615385
"2259",47,1999,3,12.8882505424987
"2260",47,1999,4,11.4206101946154
"2261",47,1999,5,22.8630808692308
"2262",47,1999,6,25.0300132044308
"2263",47,1999,7,1.54416794957792
"2264",47,1999,8,57.62340939867
"2265",47,1999,9,84.8605825940231
"2266",47,1999,10,24.3998091827112
"2267",47,1999,11,0.119254002146154
"2268",47,1999,12,0.433671887041538
"2269",47,2000,1,0.117977827076923
"2270",47,2000,2,3.9638522116374
"2271",47,2000,3,8.03064168461538e-05
"2272",47,2000,4,11.5189052566394
"2273",47,2000,5,26.1993542426164
"2274",47,2000,6,177.849764465694
"2275",47,2000,7,37.7874404132601
"2276",47,2000,8,3.23518645257692
"2277",47,2000,9,68.1945235964615
"2278",47,2000,10,4.57573495265731
"2279",47,2000,11,10.2474485871231
"2280",47,2000,12,0.363280566107692
"2281",47,2001,1,0.0982599602126
"2282",47,2001,2,1.50903790339692
"2283",47,2001,3,14.5558493979231
"2284",47,2001,4,9.88349802207935
"2285",47,2001,5,29.7650652618769
"2286",47,2001,6,0.175360028794615
"2287",47,2001,7,173.831311550883
"2288",47,2001,8,72.3107727884362
"2289",47,2001,9,11.4296634086123
"2290",47,2001,10,9.08995189205385
"2291",47,2001,11,0.0616868142384615
"2292",47,2001,12,4.23431730870169
"2293",47,2002,1,2.37794177292231
"2294",47,2002,2,0.105536953308769
"2295",47,2002,3,2.94611440298308
"2296",47,2002,4,2.99737215139931
"2297",47,2002,5,145.771481838454
"2298",47,2002,6,110.508510268385
"2299",47,2002,7,132.454547276831
"2300",47,2002,8,79.8119494315715
"2301",47,2002,9,28.8296665938162
"2302",47,2002,10,1.26646001103846
"2303",47,2002,11,0.253977230253846
"2304",47,2002,12,3.927911390863
"2305",47,2003,1,3.25463750333077
"2306",47,2003,2,0.376211138041666
"2307",47,2003,3,0.563573430893846
"2308",47,2003,4,2.65469156
"2309",47,2003,5,96.7862837582123
"2310",47,2003,6,51.66389615489
"2311",47,2003,7,41.5891303017231
"2312",47,2003,8,5.81870486229769
"2313",47,2003,9,5.72682977688846
"2314",47,2003,10,0
"2315",47,2003,11,8.81461307017923
"2316",47,2003,12,0.388662524411154
"2317",47,2004,1,6.04192206988831
"2318",47,2004,2,6.76663740264715
"2319",47,2004,3,12.436138269142
"2320",47,2004,4,31.6731002208308
"2321",47,2004,5,3.95667989301692
"2322",47,2004,6,19.2788230917231
"2323",47,2004,7,61.3108159342346
"2324",47,2004,8,73.3259970889154
"2325",47,2004,9,33.0539353731795
"2326",47,2004,10,9.24272456677
"2327",47,2004,11,36.0960510908878
"2328",47,2004,12,0.390980363584615
"2329",47,2005,1,10.534366853651
"2330",47,2005,2,0.0205273602552077
"2331",47,2005,3,29.1472074602785
"2332",47,2005,4,6.67250465695615
"2333",47,2005,5,53.5461687109892
"2334",47,2005,6,124.096676473
"2335",47,2005,7,11.7639259521322
"2336",47,2005,8,127.189837727097
"2337",47,2005,9,30.2561650918858
"2338",47,2005,10,11.452957078699
"2339",47,2005,11,4.3028673641
"2340",47,2005,12,0.000100820039615385
"2341",47,2006,1,9.37260594407886
"2342",47,2006,2,3.43589541116567
"2343",47,2006,3,0.0513698559107692
"2344",47,2006,4,0.436685916040077
"2345",47,2006,5,1.75612727634231
"2346",47,2006,6,48.9221797244875
"2347",47,2006,7,206.31935548596
"2348",47,2006,8,9.05258682653461
"2349",47,2006,9,0.205715962668623
"2350",47,2006,10,30.4926503386385
"2351",47,2006,11,0
"2352",47,2006,12,0
"2353",47,2007,1,3.06399994457154
"2354",47,2007,2,4.93876493902492
"2355",47,2007,3,16.4343905872308
"2356",47,2007,4,3.12865228026154
"2357",47,2007,5,17.0805613825508
"2358",47,2007,6,122.231402233462
"2359",47,2007,7,36.157538606489
"2360",47,2007,8,23.7714665200909
"2361",47,2007,9,2.55816799230769e-06
"2362",47,2007,10,1.74975319692308
"2363",47,2007,11,3.42480767166154
"2364",47,2007,12,2.86084936337731
"2365",47,2008,1,1.04466979732231
"2366",47,2008,2,1.55123812992238
"2367",47,2008,3,9.92113922760912
"2368",47,2008,4,6.29966773298462
"2369",47,2008,5,94.2789781654454
"2370",47,2008,6,69.6864567134355
"2371",47,2008,7,38.8546378038492
"2372",47,2008,8,119.924742914077
"2373",47,2008,9,12.2142674988776
"2374",47,2008,10,2.22647865153846
"2375",47,2008,11,0.0416747816615385
"2376",47,2008,12,1.41481657476077
"2377",47,2009,1,9.01674370496154
"2378",47,2009,2,5.1198411110492
"2379",47,2009,3,0.673113168023077
"2380",47,2009,4,0
"2381",47,2009,5,6.04181550230769
"2382",47,2009,6,65.3113584866654
"2383",47,2009,7,20.8963516979538
"2384",47,2009,8,81.5730924277074
"2385",47,2009,9,23.4613630467254
"2386",47,2009,10,1.97760927870769
"2387",47,2009,11,0.372028121996154
"2388",47,2009,12,0
"2389",47,2010,1,4.21800462322538
"2390",47,2010,2,0.0751156172483077
"2391",47,2010,3,0
"2392",47,2010,4,0.626101397692308
"2393",47,2010,5,51.4794097986154
"2394",47,2010,6,68.6173451077231
"2395",47,2010,7,23.9221684951004
"2396",47,2010,8,9.33040088461538
"2397",47,2010,9,27.0173364860562
"2398",47,2010,10,4.999451748735
"2399",47,2010,11,20.6783351646846
"2400",47,2010,12,1.04877452872154
"2401",47,2011,1,2.61842747172462
"2402",47,2011,2,3.83690716721783
"2403",47,2011,3,1.08260428657923
"2404",47,2011,4,0.415226881692308
"2405",47,2011,5,0.294762766461538
"2406",47,2011,6,116.660741182108
"2407",47,2011,7,42.960648459463
"2408",47,2011,8,42.4781052679257
"2409",47,2011,9,0.301037674484615
"2410",47,2011,10,5.15098500500692
"2411",47,2011,11,0.0904336556153846
"2412",47,2011,12,1.50084069388269
"2413",47,2012,1,10.8334385404495
"2414",47,2012,2,2.156184262992
"2415",47,2012,3,0.0872758776923077
"2416",47,2012,4,21.6251108707706
"2417",47,2012,5,33.8022574769231
"2418",47,2012,6,39.5093066416211
"2419",47,2012,7,3.44889397310377
"2420",47,2012,8,42.4536421468665
"2421",47,2012,9,4.87312003245977
"2422",47,2012,10,10.6102310734846
"2423",47,2012,11,0.385203294062308
"2424",47,2012,12,9.76909915384615
"2425",47,2013,1,25.88356392336
"2426",47,2013,2,9.73901576543097
"2427",47,2013,3,0.329182358357077
"2428",47,2013,4,0.0999712371423077
"2429",47,2013,5,91.3909136158462
"2430",47,2013,6,29.8285031969846
"2431",47,2013,7,11.6423683128731
"2432",47,2013,8,24.4728986597923
"2433",47,2013,9,7.38139982117482
"2434",47,2013,10,3.60043438105892
"2435",47,2013,11,11.3227664200615
"2436",47,2013,12,0.390186236207692
"2437",47,2014,1,11.4113430541154
"2438",47,2014,2,5.76958783324727
"2439",47,2014,3,7.06922861955039
"2440",47,2014,4,0.532306386153846
"2441",47,2014,5,2.47330140586308
"2442",47,2014,6,77.538017251
"2443",47,2014,7,6.25684902030152
"2444",47,2014,8,20.7440892032928
"2445",47,2014,9,16.0366738076605
"2446",47,2014,10,5.77319882153846
"2447",47,2014,11,2.80327969245615
"2448",47,2014,12,0.0700561802076923
"2449",47,2015,1,0
"2450",47,2015,2,4.14103625534446
"2451",47,2015,3,17.2080213923077
"2452",47,2015,4,0
"2453",47,2015,5,0
"2454",47,2015,6,0
"2455",47,2015,7,47.5361227193846
"2456",47,2015,8,140.246946167854
"2457",47,2015,9,24.9540598508448
"2458",47,2015,10,43.0584174291799
"2459",47,2015,11,14.1481942181846
"2460",47,2015,12,0.195453431315385
"2461",47,2016,1,1.66323174128785
"2462",47,2016,2,0.317968655153846
"2463",47,2016,3,0.208565691388462
"2464",47,2016,4,87.4828010270438
"2465",47,2016,5,42.2062539593408
"2466",47,2016,6,112.209899526054
"2467",47,2016,7,68.3739451909932
"2468",47,2016,8,0.105697324923078
"2469",47,2016,9,1.98735600769231e-06
"2470",47,2016,10,19.9816303003097
"2471",47,2016,11,11.2146809353
"2472",47,2016,12,23.8195760027692
"2473",47,2017,1,0.313933501279054
"2474",47,2017,2,7.22667583807808
"2475",47,2017,3,0.0159484603076923
"2476",47,2017,4,0.917979408489231
"2477",47,2017,5,164.658652160524
"2478",47,2017,6,65.3849453447692
"2479",47,2017,7,9.79234981710492
"2480",47,2017,8,20.5228705088862
"2481",47,2017,9,15.1118683774454
"2482",47,2017,10,3.68489405998385
"2483",47,2017,11,0.0284892228769231
"2484",47,2017,12,0.0451539008554308
"2485",47,2018,1,6.71042973293192
"2486",47,2018,2,2.04973420811562
"2487",47,2018,3,0.0790959132993077
"2488",47,2018,4,0.218425149230769
"2489",47,2018,5,14.1496160261538
"2490",47,2018,6,54.9964701207692
"2491",47,2018,7,34.7797245095015
"2492",47,2018,8,6.40228135992308
"2493",47,2018,9,9.87065858563545
"2494",47,2018,10,23.0114154228731
"2495",47,2018,11,1.81624597079231
"2496",47,2018,12,3.24580111986077
"2497",47,2019,1,0.06373846
"2498",47,2019,2,1.04689430256154
"2499",47,2019,3,0.281637290210769
"2500",47,2019,4,3.82326770717538
"2501",47,2019,5,16.8485919226077
"2502",47,2019,6,33.3543728805585
"2503",47,2019,7,0.810861540769231
"2504",47,2019,8,0
"2505",47,2019,9,4.57539396138815
"2506",47,2019,10,1.40713927875246
"2507",47,2019,11,0
"2508",47,2019,12,0
"2509",47,2020,1,2.50313023709154
"2510",47,2020,2,7.40454179230769e-06
"2511",47,2020,3,0.00166519356153846
"2512",47,2020,4,0.305897770214769
"2513",47,2020,5,0
"2514",47,2020,6,0
"2515",47,2020,7,0
"2516",47,2020,8,0
"2517",47,2020,9,0
"2518",47,2020,10,0
"2519",47,2020,11,0
"2520",47,2020,12,0
"2521",48,1979,1,0
"2522",48,1979,2,0
"2523",48,1979,3,0
"2524",48,1979,4,9.81613795333333
"2525",48,1979,5,3.29347686666667
"2526",48,1979,6,0
"2527",48,1979,7,93.7520960666667
"2528",48,1979,8,38.251114505
"2529",48,1979,9,20.0602556666667
"2530",48,1979,10,0
"2531",48,1979,11,0
"2532",48,1979,12,4.37112044533333
"2533",48,1980,1,0.82509235
"2534",48,1980,2,13.6787022375667
"2535",48,1980,3,0
"2536",48,1980,4,136.2874514084
"2537",48,1980,5,8.88215344333333
"2538",48,1980,6,44.26861519
"2539",48,1980,7,122.20955045
"2540",48,1980,8,19.5862624533333
"2541",48,1980,9,43.356543
"2542",48,1980,10,4.2980526
"2543",48,1980,11,0.00690879724666667
"2544",48,1980,12,0
"2545",48,1981,1,0
"2546",48,1981,2,10.0106296723333
"2547",48,1981,3,0
"2548",48,1981,4,0.216005523
"2549",48,1981,5,115.663512747
"2550",48,1981,6,14.6200036666667
"2551",48,1981,7,16.8653392366667
"2552",48,1981,8,46.3615097685333
"2553",48,1981,9,5.18852226333333
"2554",48,1981,10,1.08285335
"2555",48,1981,11,0.229116063666667
"2556",48,1981,12,0
"2557",48,1982,1,0
"2558",48,1982,2,0
"2559",48,1982,3,12.1700336415
"2560",48,1982,4,0
"2561",48,1982,5,122.682727002
"2562",48,1982,6,237.7420929995
"2563",48,1982,7,112.401673977933
"2564",48,1982,8,103.515828888
"2565",48,1982,9,67.6945123016667
"2566",48,1982,10,10.8774011333333
"2567",48,1982,11,0
"2568",48,1982,12,0
"2569",48,1983,1,3.71589599
"2570",48,1983,2,0
"2571",48,1983,3,0
"2572",48,1983,4,0.00731339273333682
"2573",48,1983,5,53.8684862924133
"2574",48,1983,6,83.5883799653333
"2575",48,1983,7,157.423727466667
"2576",48,1983,8,95.82611695
"2577",48,1983,9,23.3732868673333
"2578",48,1983,10,0
"2579",48,1983,11,0
"2580",48,1983,12,0
"2581",48,1984,1,7.8055458e-16
"2582",48,1984,2,0
"2583",48,1984,3,15.717135366
"2584",48,1984,4,5.587519
"2585",48,1984,5,52.175492628
"2586",48,1984,6,56.4931989633333
"2587",48,1984,7,457.86214393
"2588",48,1984,8,46.1735033863333
"2589",48,1984,9,63.5252799
"2590",48,1984,10,0.338828163333333
"2591",48,1984,11,15.2717531333333
"2592",48,1984,12,0
"2593",48,1985,1,1.50001517
"2594",48,1985,2,0
"2595",48,1985,3,14.6002283266667
"2596",48,1985,4,0
"2597",48,1985,5,8.23900763333333
"2598",48,1985,6,15.6893975279667
"2599",48,1985,7,74.3150315743333
"2600",48,1985,8,0
"2601",48,1985,9,10.8762839453333
"2602",48,1985,10,2.216483058
"2603",48,1985,11,0.330972513333333
"2604",48,1985,12,0
"2605",48,1986,1,0
"2606",48,1986,2,0.806118783333333
"2607",48,1986,3,0
"2608",48,1986,4,16.2589739273333
"2609",48,1986,5,177.62674725
"2610",48,1986,6,119.1722796
"2611",48,1986,7,18.5178818
"2612",48,1986,8,40.8729597623333
"2613",48,1986,9,9.4750849
"2614",48,1986,10,3.96843680237667
"2615",48,1986,11,0
"2616",48,1986,12,0
"2617",48,1987,1,0
"2618",48,1987,2,2.12726844073333
"2619",48,1987,3,11.5825895223333
"2620",48,1987,4,5.3356931
"2621",48,1987,5,110.6932881778
"2622",48,1987,6,24.2440947666667
"2623",48,1987,7,424.03612887187
"2624",48,1987,8,227.5220720354
"2625",48,1987,9,10.9990034
"2626",48,1987,10,29.9641330389333
"2627",48,1987,11,0
"2628",48,1987,12,0
"2629",48,1988,1,0
"2630",48,1988,2,0
"2631",48,1988,3,0.0307184052333333
"2632",48,1988,4,0
"2633",48,1988,5,1.62076653333333
"2634",48,1988,6,21.9784774
"2635",48,1988,7,43.9662634511333
"2636",48,1988,8,43.9035482903333
"2637",48,1988,9,27.8486879333333
"2638",48,1988,10,0
"2639",48,1988,11,4.78611646866667
"2640",48,1988,12,0.193864557666667
"2641",48,1989,1,1.15402581333333
"2642",48,1989,2,0
"2643",48,1989,3,0
"2644",48,1989,4,12.588782
"2645",48,1989,5,58.8345697
"2646",48,1989,6,7.00285807666667
"2647",48,1989,7,92.2832792509
"2648",48,1989,8,91.01968213323
"2649",48,1989,9,17.1900386133333
"2650",48,1989,10,0
"2651",48,1989,11,0
"2652",48,1989,12,0
"2653",48,1990,1,0
"2654",48,1990,2,0
"2655",48,1990,3,5.61682463333333
"2656",48,1990,4,16.5283593
"2657",48,1990,5,8.79393156666667
"2658",48,1990,6,9.05750866666667
"2659",48,1990,7,49.7051252843667
"2660",48,1990,8,22.1686061666667
"2661",48,1990,9,38.0533667156667
"2662",48,1990,10,4.88368516666667
"2663",48,1990,11,0
"2664",48,1990,12,0
"2665",48,1991,1,0
"2666",48,1991,2,0
"2667",48,1991,3,0
"2668",48,1991,4,18.3329666833333
"2669",48,1991,5,51.15108232
"2670",48,1991,6,142.224858573333
"2671",48,1991,7,116.152100433333
"2672",48,1991,8,19.9726136749933
"2673",48,1991,9,54.7303322520667
"2674",48,1991,10,5.79935479056667
"2675",48,1991,11,0.00051774792
"2676",48,1991,12,1.28401175563333
"2677",48,1992,1,0
"2678",48,1992,2,0
"2679",48,1992,3,26.7036716333333
"2680",48,1992,4,32.2821790666667
"2681",48,1992,5,87.7852483066667
"2682",48,1992,6,180.039284333333
"2683",48,1992,7,16.1174516487333
"2684",48,1992,8,101.492929066667
"2685",48,1992,9,11.6682516666667
"2686",48,1992,10,0
"2687",48,1992,11,5.52822375926
"2688",48,1992,12,0
"2689",48,1993,1,8.251577e-15
"2690",48,1993,2,0.708699673033333
"2691",48,1993,3,0
"2692",48,1993,4,50.8789375666667
"2693",48,1993,5,125.032335199033
"2694",48,1993,6,17.5543498333333
"2695",48,1993,7,46.8290786666667
"2696",48,1993,8,30.7685930885667
"2697",48,1993,9,14.5995216333333
"2698",48,1993,10,3.226833643
"2699",48,1993,11,0
"2700",48,1993,12,0.0264210145333333
"2701",48,1994,1,0
"2702",48,1994,2,0.00967018733333333
"2703",48,1994,3,0
"2704",48,1994,4,7.0054257
"2705",48,1994,5,36.4003462817667
"2706",48,1994,6,22.7525448197833
"2707",48,1994,7,84.3133794503333
"2708",48,1994,8,11.3816300043333
"2709",48,1994,9,0
"2710",48,1994,10,0.589504029993333
"2711",48,1994,11,0
"2712",48,1994,12,0
"2713",48,1995,1,10.641356151
"2714",48,1995,2,0
"2715",48,1995,3,0
"2716",48,1995,4,19.9745766666667
"2717",48,1995,5,0.348091936666667
"2718",48,1995,6,41.4779263666667
"2719",48,1995,7,44.4919839899333
"2720",48,1995,8,27.8594157682023
"2721",48,1995,9,14.7145799833333
"2722",48,1995,10,0.061386416
"2723",48,1995,11,0.000149659912333333
"2724",48,1995,12,0.324456637333333
"2725",48,1996,1,0.458801400333342
"2726",48,1996,2,0
"2727",48,1996,3,0
"2728",48,1996,4,31.6169692723333
"2729",48,1996,5,1.7217809
"2730",48,1996,6,42.39349955
"2731",48,1996,7,38.6901621666667
"2732",48,1996,8,114.58144233
"2733",48,1996,9,7.3391325
"2734",48,1996,10,6.80958843333333
"2735",48,1996,11,0
"2736",48,1996,12,0.689706296666667
"2737",48,1997,1,0.108880466666667
"2738",48,1997,2,0
"2739",48,1997,3,7.6890153
"2740",48,1997,4,0
"2741",48,1997,5,105.736055665333
"2742",48,1997,6,386.1240771
"2743",48,1997,7,60.7057019253333
"2744",48,1997,8,179.134258033333
"2745",48,1997,9,68.7183180666667
"2746",48,1997,10,71.32746959
"2747",48,1997,11,3.08254607863
"2748",48,1997,12,0
"2749",48,1998,1,0
"2750",48,1998,2,18.6765526945333
"2751",48,1998,3,7.7294445
"2752",48,1998,4,55.3085124143333
"2753",48,1998,5,21.3765711333333
"2754",48,1998,6,37.9803289333333
"2755",48,1998,7,0
"2756",48,1998,8,1.6260809
"2757",48,1998,9,7.0780826877
"2758",48,1998,10,0
"2759",48,1998,11,0
"2760",48,1998,12,0
"2761",48,1999,1,0.00190416480000022
"2762",48,1999,2,0
"2763",48,1999,3,10.626879781
"2764",48,1999,4,21.7546104666667
"2765",48,1999,5,20.8688908
"2766",48,1999,6,37.590993872
"2767",48,1999,7,5.47875798703333
"2768",48,1999,8,99.0300437633333
"2769",48,1999,9,90.7901536333333
"2770",48,1999,10,21.5725279
"2771",48,1999,11,0
"2772",48,1999,12,0.178149884
"2773",48,2000,1,0
"2774",48,2000,2,0
"2775",48,2000,3,0
"2776",48,2000,4,23.7782572603333
"2777",48,2000,5,43.1383650333333
"2778",48,2000,6,200.185171044833
"2779",48,2000,7,31.4203104666667
"2780",48,2000,8,7.35365563186667
"2781",48,2000,9,83.6844302
"2782",48,2000,10,9.0080113007
"2783",48,2000,11,7.25902613333333
"2784",48,2000,12,0
"2785",48,2001,1,0
"2786",48,2001,2,0
"2787",48,2001,3,23.27256174
"2788",48,2001,4,10.1715406
"2789",48,2001,5,58.0556867333333
"2790",48,2001,6,0
"2791",48,2001,7,199.119891866667
"2792",48,2001,8,78.5330172333333
"2793",48,2001,9,19.7132130666667
"2794",48,2001,10,6.58646056666667
"2795",48,2001,11,0
"2796",48,2001,12,0
"2797",48,2002,1,5.74265136666667e-15
"2798",48,2002,2,0
"2799",48,2002,3,3.40487206296333
"2800",48,2002,4,2.21044656266667
"2801",48,2002,5,194.14562576
"2802",48,2002,6,126.344591493117
"2803",48,2002,7,133.392138337667
"2804",48,2002,8,82.27556492
"2805",48,2002,9,17.7610552666667
"2806",48,2002,10,0
"2807",48,2002,11,0
"2808",48,2002,12,2.63325676666667e-15
"2809",48,2003,1,4.75718931
"2810",48,2003,2,0
"2811",48,2003,3,0
"2812",48,2003,4,3.00607956666667
"2813",48,2003,5,80.3110266666667
"2814",48,2003,6,47.5889943333333
"2815",48,2003,7,36.6940193673
"2816",48,2003,8,9.33603073333333
"2817",48,2003,9,0.0421737407333333
"2818",48,2003,10,0
"2819",48,2003,11,4.12049036666667
"2820",48,2003,12,0
"2821",48,2004,1,0
"2822",48,2004,2,0.142530143493333
"2823",48,2004,3,14.73913137
"2824",48,2004,4,55.5816638
"2825",48,2004,5,7.02109196
"2826",48,2004,6,33.976102
"2827",48,2004,7,104.310319066667
"2828",48,2004,8,99.6169575333333
